index,0,1,2
0,-2.913024587396579,0.09562057550551087,-0.7181184950837257
1,0.4299113299319376,-0.5881556664217016,-0.3334855047707449
2,-0.2852250773700547,-0.4551744133397681,1.2215048093977299
3,-2.932422654229277,1.6955550705215487,1.5250437441647642
4,1.0335758664708328,0.13665870884235093,-0.2257209167105232
5,0.022407261573745212,-1.7791865758294878,0.869997115928068
6,-0.10158373658107311,-0.5682517238414171,0.24209181550108988
7,2.342164609685883,-1.9884591539619925,0.19034418843710693
8,2.973763664204306,-0.7346886586078277,-0.519766355872838
9,-0.18148699731199336,-0.4028658734836359,0.8674587430348115
10,1.2687438639868238,-0.6565883632526904,-0.4880976157703654
11,1.670996395911487,0.5611624925384967,0.991258303328291
12,-1.1238509345045717,-0.9613974045352954,0.526614801137451
13,1.0813741969947288,-0.4819695301363484,-0.6643551977676158
14,0.580025152239952,0.5353268339800482,0.4862275107918086
15,3.143785961263138,0.6635479207509883,-0.6452280938470732
16,0.21125544693609768,0.699242662341722,-0.2755608997033985
17,-2.6723138793579455,0.41817212457900854,-0.2573684731147324
18,-0.1565709622345524,0.7773956172959954,-0.27734355868116933
19,-0.7938515610201611,-0.12026108495343939,0.40074149451747576
20,0.9958671428099958,-0.9718884391705798,-1.5283276010553135
21,-0.8820876389925555,0.45736818032562787,-0.5846329491532571
22,0.14078136091760007,-2.1510773058294346,-0.17263515260789938
23,2.460086088279992,0.016454043645935286,3.0198403935397837
24,0.9065945150342397,0.030277605445237898,-0.47120403644803105
25,-3.1220534364091446,0.03877496879184095,-0.4557507967148663
26,-2.8989706793026775,-0.4226633278788116,-1.347413447753533
27,-0.5824118671980266,0.8948203322738486,-0.4987046603266659
28,-2.80790857490241,0.07864889686740449,-0.34296111644594285
29,2.5436305500063705,-1.7270946979437065,-0.39628102277272753
30,-0.1558014521239178,0.3512354576145563,-0.29208667138952077
31,-3.964964019489444,0.3866193194206689,-0.3235569224357584
32,-3.5575552027002786,1.2891280920966877,-0.10301543297258188
33,0.9516560554273631,-1.0764282701637697,0.15082081951851986
34,0.05748198032756767,-1.1899965198293472,0.42731548809639747
35,0.1211461196510707,-1.7689091360987843,-0.24560588746368814
36,-2.093556430840303,0.34360098781160187,-0.32838127192264566
37,-3.1733701154043694,1.0503816332379678,-0.0012191545644674488
38,-1.7256764076372664,2.1763489504338653,1.4927193963044216
39,0.9378266149945542,-1.3504723760959658,-0.8211296609579606
40,-2.581706232957868,1.2078734222116325,-0.23306615749311807
41,1.1488634359443206,-0.8448120464284756,-0.409712563633341
42,2.1744549200988774,-0.004510447367102965,0.25731963360292043
43,2.0532632868341683,0.4231982799720622,-0.5433356822627516
44,3.010491821376777,-0.8655487291060768,-0.33575216667104507
45,-0.23110292277446606,-0.8806413020766558,-0.03673638159978398
46,0.009618332404326984,-1.045220967077361,-0.27329244124568547
47,-0.8481866985512948,-0.8198189017563553,0.5832897516275479
48,0.08186784453623194,-0.5678039433428766,-0.5758775861061647
49,-1.2934228376741714,2.3636945517207635,1.7793344902490944
50,-2.474695897621834,-0.6180252364945548,0.8034965729923285
51,1.6590833964277019,1.021564472946117,-0.11111620993193334
52,-0.18882840907251414,1.0717645827004336,-0.19049420726292882
53,2.458960191794521,-1.0761429369309732,-0.10043903214594625
54,2.254270795309828,-1.8666381291670755,-0.7119883121889032
55,-1.4217145532419793,0.31972335837300214,1.5375333579651216
56,-2.213669582703382,0.22349589624451735,-0.39311129237306336
57,0.3219422066451592,-0.5182552248417762,-0.9736873191251021
58,2.6714219518476927,-1.2736099005828208,-0.6561708340287554
59,-2.0541669295167897,0.3800343931886964,0.41965410929319824
60,1.779492941003154,-1.7653969323374878,-0.6841977738222738
61,0.14550479926578866,-0.4313363663231757,-0.4704679977505464
62,-0.6635031249243216,-0.613910837031847,-0.33267374132076327
63,-2.9695294733720425,0.7285337855948661,0.39103897814355654
64,-2.833616472861327,-0.09112819501299828,-1.2051739844193181
65,-0.32278146485573117,1.361341358802573,-0.4705121575598107
66,-4.40971727497403,1.7422304851976333,-1.462808735669597
67,1.8391601264895323,1.2729649266968401,-0.46263136527587145
68,2.480923956777536,-0.6347019259054004,0.10379522586528757
69,-1.3428257947703697,-0.5351389457527045,0.46994640613791244
70,-0.9547501236855875,-0.7323617864118184,1.3760110446693947
71,-0.0010646119252013142,-1.3343495948884103,1.0228051328848229
72,-1.029228160655811,-0.2832693229424979,0.19222681282858226
73,3.6686280445150437,1.729493168937829,-0.5239887809356143
74,1.485316658889607,-1.0492243637123573,0.07679053413482484
75,2.1658099505088546,-1.7724854795157492,-0.28418353521210715
76,0.01860930022276285,-0.2389613042912816,0.33374981706222895
77,2.265881986853447,-2.435593833582057,-0.22969866641381467
78,0.16014264327314737,0.5410651720875439,-0.557529759313333
79,-0.29334649971037075,-0.23752543410728388,1.4924262397706778
80,-1.8747024727806492,-0.17102996726554429,-0.24955705028378652
81,-1.2392168622446305,0.369138410944043,-2.368273821246674
82,2.465658703483717,0.08804977845740126,2.6522680051795104
83,-0.3399698801949055,1.2981964120287288,-0.4278609910812222
84,-1.5277699460302696,0.5457868911492432,0.1371589282412524
85,1.1888398448812432,0.16204003453331475,-0.48825527937149704
86,1.1719907605412039,-0.2562951121423222,-0.618992305077056
87,-1.8031513987910868,2.037850979263369,-2.4968846028312153
88,-1.7735802317176617,1.0533986657263885,-2.3904403094082354
89,0.8189430506398377,0.3898416599453686,1.4898916150945138
